x,y,z,old_gid,gid,dim1,dim2,dim3,dim01
1895.504,21296.045,38.186,807,7201,2,2,1.931,2
1895.509,21296.088,38.19,807,7201,2,2,1.931,2
1895.505,21296.002,38.19,807,7201,2,2,1.931,2
1895.546,21296.09,38.191,807,7201,2,2,1.931,2
1895.609,21296.094,38.191,807,7201,2,2,1.931,2
1895.613,21296.01,38.191,807,7201,2,2,1.931,2
1895.607,21296.051,38.19,807,7201,2,2,1.931,2
1895.616,21296.051,38.192,807,7201,2,2,1.931,2
1895.569,21296.092,38.194,807,7201,2,2,1.931,2
1895.55,21296.006,38.191,807,7201,2,2,1.931,2
1895.591,21296.008,38.19,807,7201,2,2,1.931,2
1895.543,21296.047,38.189,807,7201,2,2,1.931,2
1895.589,21296.092,38.192,807,7201,2,2,1.931,2
1895.552,21296.047,38.191,807,7201,2,2,1.931,2
1895.531,21296.09,38.189,807,7201,2,2,1.931,2
1895.595,21296.094,38.191,807,7201,2,2,1.931,2
1895.565,21296.006,38.193,807,7201,2,2,1.931,2
1895.527,21296.004,38.19,807,7201,2,2,1.931,2
1895.529,21296.047,38.19,807,7201,2,2,1.931,2
1895.593,21296.051,38.19,807,7201,2,2,1.931,2
1895.62,21296.01,38.191,807,7201,2,2,1.931,2
1895.52,21296.004,38.19,807,7201,2,2,1.931,2
1895.624,21296.053,38.194,807,7201,2,2,1.931,2
1895.616,21296.094,38.19,807,7201,2,2,1.931,2
1895.561,21296.092,38.192,807,7201,2,2,1.931,2
1895.504,21296.088,38.193,807,7201,2,2,1.931,2
1895.522,21296.047,38.19,807,7201,2,2,1.931,2
1895.606,21296.008,38.191,807,7201,2,2,1.931,2
1895.581,21296.092,38.19,807,7201,2,2,1.931,2
1895.557,21296.006,38.192,807,7201,2,2,1.931,2
1895.559,21296.049,38.191,807,7201,2,2,1.931,2
1895.554,21296.09,38.192,807,7201,2,2,1.931,2
1896.055,21296.543,38.196,808,7241,2,2,2,2
1896.083,21296.502,38.197,808,7241,2,2,2,2
1896.032,21296.584,38.193,808,7241,2,2,2,2
1896.08,21296.586,38.197,808,7241,2,2,2,2
1896.1,21296.504,38.195,808,7241,2,2,2,2
1896.039,21296.584,38.194,808,7241,2,2,2,2
1896.101,21296.547,38.194,808,7241,2,2,2,2
1896.021,21296.582,38.195,808,7241,2,2,2,2
1896.067,21296.543,38.196,808,7241,2,2,2,2
1896.037,21296.543,38.194,808,7241,2,2,2,2
1896.014,21296.582,38.193,808,7241,2,2,2,2
1896.076,21296.502,38.194,808,7241,2,2,2,2
1896.078,21296.545,38.194,808,7241,2,2,2,2
1896.092,21296.588,38.196,808,7241,2,2,2,2
1896.013,21296.541,38.194,808,7241,2,2,2,2
1896.112,21296.504,38.195,808,7241,2,2,2,2
1896.073,21296.545,38.197,808,7241,2,2,2,2
1896.109,21296.588,38.197,808,7241,2,2,2,2
1896.108,21296.547,38.197,808,7241,2,2,2,2
1896.067,21296.586,38.193,808,7241,2,2,2,2
1896.06,21296.502,38.196,808,7241,2,2,2,2
1896.044,21296.584,38.194,808,7241,2,2,2,2
1896.05,21296.543,38.197,808,7241,2,2,2,2
1896.009,21296.582,38.194,808,7241,2,2,2,2
1896.084,21296.545,38.196,808,7241,2,2,2,2
1896.114,21296.588,38.195,808,7241,2,2,2,2
1896.106,21296.504,38.196,808,7241,2,2,2,2
1896.096,21296.545,38.195,808,7241,2,2,2,2
1896.05,21296.584,38.195,808,7241,2,2,2,2
1896.089,21296.504,38.196,808,7241,2,2,2,2
1896.12,21296.59,38.195,808,7241,2,2,2,2
1896.06,21296.543,38.194,808,7241,2,2,2,2
1896.102,21296.588,38.194,808,7241,2,2,2,2
1896.002,21296.539,38.195,808,7241,2,2,2,2
1896.097,21296.588,38.194,808,7241,2,2,2,2
1896.074,21296.586,38.195,808,7241,2,2,2,2
1896.027,21296.584,38.195,808,7241,2,2,2,2
1896.071,21296.502,38.195,808,7241,2,2,2,2
1896.02,21296.541,38.195,808,7241,2,2,2,2
1896.124,21296.547,38.195,808,7241,2,2,2,2
1896.025,21296.541,38.194,808,7241,2,2,2,2
1896.124,21296.506,38.196,808,7241,2,2,2,2
1896.056,21296.586,38.193,808,7241,2,2,2,2
1896.053,21296.502,38.194,808,7241,2,2,2,2
1896.114,21296.547,38.198,808,7241,2,2,2,2
1896.061,21296.586,38.192,808,7241,2,2,2,2
1896.09,21296.545,38.197,808,7241,2,2,2,2
1896.007,21296.541,38.194,808,7241,2,2,2,2
1896.003,21296.582,38.195,808,7241,2,2,2,2
1896.031,21296.541,38.194,808,7241,2,2,2,2
1896.064,21296.502,38.193,808,7241,2,2,2,2
1896.094,21296.504,38.195,808,7241,2,2,2,2
1896.117,21296.506,38.195,808,7241,2,2,2,2
1896.085,21296.586,38.194,808,7241,2,2,2,2
1896.043,21296.543,38.195,808,7241,2,2,2,2
1896.119,21296.547,38.196,808,7241,2,2,2,2
1896.004,21296.623,38.193,808,7241,2,2,2,2
1895.816,21296.904,38.188,808,7261,2,2,2,2
1895.781,21296.943,38.189,808,7261,2,2,2,2
1895.784,21296.902,38.188,808,7261,2,2,2,2
1895.836,21296.906,38.191,808,7261,2,2,2,2
1895.838,21296.947,38.189,808,7261,2,2,2,2
1895.831,21296.947,38.189,808,7261,2,2,2,2
1895.851,21296.99,38.188,808,7261,2,2,2,2
1895.791,21296.902,38.188,808,7261,2,2,2,2
1895.831,21296.988,38.185,808,7261,2,2,2,2
1895.763,21296.984,38.188,808,7261,2,2,2,2
1895.767,21296.943,38.189,808,7261,2,2,2,2
1895.851,21296.949,38.191,808,7261,2,2,2,2
1895.787,21296.945,38.19,808,7261,2,2,2,2
1895.828,21296.906,38.187,808,7261,2,2,2,2
1895.765,21296.902,38.187,808,7261,2,2,2,2
1895.848,21296.906,38.189,808,7261,2,2,2,2
1895.789,21296.986,38.189,808,7261,2,2,2,2
1895.856,21296.949,38.189,808,7261,2,2,2,2
1895.758,21296.9,38.187,808,7261,2,2,2,2
1895.823,21296.904,38.19,808,7261,2,2,2,2
1895.86,21296.908,38.189,808,7261,2,2,2,2
1895.84,21296.988,38.19,808,7261,2,2,2,2
1895.794,21296.986,38.187,808,7261,2,2,2,2
1895.799,21296.945,38.188,808,7261,2,2,2,2
1895.82,21296.988,38.189,808,7261,2,2,2,2
1895.757,21296.984,38.189,808,7261,2,2,2,2
1895.797,21296.904,38.189,808,7261,2,2,2,2
1895.859,21296.99,38.189,808,7261,2,2,2,2
1895.818,21296.947,38.188,808,7261,2,2,2,2
1895.76,21296.943,38.187,808,7261,2,2,2,2
1895.753,21296.943,38.187,808,7261,2,2,2,2
1895.801,21296.986,38.188,808,7261,2,2,2,2
1895.781,21296.986,38.187,808,7261,2,2,2,2
1895.792,21296.945,38.186,808,7261,2,2,2,2
1895.812,21296.945,38.188,808,7261,2,2,2,2
1895.842,21296.906,38.19,808,7261,2,2,2,2
1895.826,21296.988,38.187,808,7261,2,2,2,2
1895.771,21296.902,38.188,808,7261,2,2,2,2
1895.844,21296.947,38.19,808,7261,2,2,2,2
1895.874,21296.908,38.19,808,7261,2,2,2,2
1895.825,21296.947,38.189,808,7261,2,2,2,2
1895.777,21296.902,38.187,808,7261,2,2,2,2
1895.806,21296.945,38.189,808,7261,2,2,2,2
1895.804,21296.904,38.189,808,7261,2,2,2,2
1895.869,21296.949,38.189,808,7261,2,2,2,2
1895.87,21296.99,38.187,808,7261,2,2,2,2
1895.769,21296.984,38.188,808,7261,2,2,2,2
1895.845,21296.99,38.188,808,7261,2,2,2,2
1895.772,21296.943,38.186,808,7261,2,2,2,2
1895.808,21296.986,38.189,808,7261,2,2,2,2
1895.863,21296.949,38.189,808,7261,2,2,2,2
1895.867,21296.908,38.19,808,7261,2,2,2,2
1895.814,21296.988,38.188,808,7261,2,2,2,2
1895.751,21296.9,38.187,808,7261,2,2,2,2
1895.775,21296.984,38.187,808,7261,2,2,2,2
1895.854,21296.906,38.188,808,7261,2,2,2,2
1895.865,21296.99,38.189,808,7261,2,2,2,2
1895.809,21296.904,38.188,808,7261,2,2,2,2
1896.376,21297.6,38.195,809,7301,2,2,2,2
1896.434,21297.563,38.197,809,7301,2,2,2,2
1896.408,21297.52,38.198,809,7301,2,2,2,2
1896.469,21297.523,38.195,809,7301,2,2,2,2
1896.408,21297.561,38.196,809,7301,2,2,2,2
1896.47,21297.564,38.197,809,7301,2,2,2,2
1896.388,21297.518,38.198,809,7301,2,2,2,2
1896.455,21297.523,38.199,809,7301,2,2,2,2
1896.485,21297.525,38.2,809,7301,2,2,2,2
1896.392,21297.602,38.195,809,7301,2,2,2,2
1896.485,21297.566,38.198,809,7301,2,2,2,2
1896.418,21297.52,38.195,809,7301,2,2,2,2
1896.413,21297.602,38.196,809,7301,2,2,2,2
1896.387,21297.561,38.197,809,7301,2,2,2,2
1896.443,21297.604,38.193,809,7301,2,2,2,2
1896.413,21297.561,38.195,809,7301,2,2,2,2
1896.485,21297.607,38.197,809,7301,2,2,2,2
1896.454,21297.564,38.197,809,7301,2,2,2,2
1896.423,21297.563,38.195,809,7301,2,2,2,2
1896.419,21297.602,38.197,809,7301,2,2,2,2
1896.48,21297.605,38.197,809,7301,2,2,2,2
1896.381,21297.6,38.194,809,7301,2,2,2,2
1896.397,21297.602,38.193,809,7301,2,2,2,2
1896.412,21297.52,38.193,809,7301,2,2,2,2
1896.424,21297.521,38.198,809,7301,2,2,2,2
1896.475,21297.564,38.2,809,7301,2,2,2,2
1896.496,21297.566,38.2,809,7301,2,2,2,2
1896.496,21297.607,38.201,809,7301,2,2,2,2
1896.382,21297.559,38.195,809,7301,2,2,2,2
1896.49,21297.525,38.198,809,7301,2,2,2,2
1896.439,21297.604,38.195,809,7301,2,2,2,2
1896.386,21297.6,38.193,809,7301,2,2,2,2
1896.382,21297.518,38.197,809,7301,2,2,2,2
1896.443,21297.563,38.194,809,7301,2,2,2,2
1896.474,21297.523,38.197,809,7301,2,2,2,2
1896.454,21297.605,38.195,809,7301,2,2,2,2
1896.474,21297.605,38.193,809,7301,2,2,2,2
1896.445,21297.521,38.199,809,7301,2,2,2,2
1896.434,21297.521,38.199,809,7301,2,2,2,2
1896.47,21297.605,38.197,809,7301,2,2,2,2
1896.448,21297.604,38.193,809,7301,2,2,2,2
1896.438,21297.521,38.195,809,7301,2,2,2,2
1896.464,21297.605,38.197,809,7301,2,2,2,2
1896.46,21297.564,38.197,809,7301,2,2,2,2
1896.428,21297.563,38.196,809,7301,2,2,2,2
1896.398,21297.52,38.197,809,7301,2,2,2,2
1896.392,21297.52,38.196,809,7301,2,2,2,2
1896.46,21297.605,38.198,809,7301,2,2,2,2
1896.402,21297.52,38.194,809,7301,2,2,2,2
1896.429,21297.521,38.198,809,7301,2,2,2,2
1896.393,21297.561,38.197,809,7301,2,2,2,2
1896.403,21297.561,38.197,809,7301,2,2,2,2
1896.427,21297.604,38.192,809,7301,2,2,2,2
1896.48,21297.523,38.199,809,7301,2,2,2,2
1896.45,21297.523,38.199,809,7301,2,2,2,2
1896.401,21297.602,38.189,809,7301,2,2,2,2
1896.439,21297.563,38.197,809,7301,2,2,2,2
1896.407,21297.602,38.194,809,7301,2,2,2,2
1896.495,21297.525,38.197,809,7301,2,2,2,2
1896.434,21297.604,38.197,809,7301,2,2,2,2
1896.418,21297.561,38.194,809,7301,2,2,2,2
1896.448,21297.563,38.194,809,7301,2,2,2,2
1896.49,21297.566,38.198,809,7301,2,2,2,2
1896.397,21297.561,38.195,809,7301,2,2,2,2
1896.459,21297.523,38.198,809,7301,2,2,2,2
1896.489,21297.607,38.195,809,7301,2,2,2,2
1896.376,21297.518,38.196,809,7301,2,2,2,2
1896.479,21297.564,38.194,809,7301,2,2,2,2
1896.423,21297.604,38.195,809,7301,2,2,2,2
1896.465,21297.523,38.198,809,7301,2,2,2,2
1896.464,21297.564,38.196,809,7301,2,2,2,2
1896.377,21297.559,38.197,809,7301,2,2,2,2
1896.435,21298.053,38.19,809,7321,2,2,2,2
1896.403,21298.01,38.191,809,7321,2,2,2,2
1896.409,21298.051,38.19,809,7321,2,2,2,2
1896.47,21298.055,38.189,809,7321,2,2,2,2
1896.47,21298.014,38.193,809,7321,2,2,2,2
1896.485,21298.016,38.194,809,7321,2,2,2,2
1896.414,21298.051,38.19,809,7321,2,2,2,2
1896.388,21298.09,38.186,809,7321,2,2,2,2
1896.455,21298.055,38.189,809,7321,2,2,2,2
1896.481,21298.096,38.191,809,7321,2,2,2,2
1896.485,21298.057,38.189,809,7321,2,2,2,2
1896.414,21298.092,38.188,809,7321,2,2,2,2
1896.388,21298.01,38.19,809,7321,2,2,2,2
1896.388,21298.049,38.189,809,7321,2,2,2,2
1896.418,21298.012,38.189,809,7321,2,2,2,2
1896.456,21298.094,38.191,809,7321,2,2,2,2
1896.454,21298.014,38.192,809,7321,2,2,2,2
1896.426,21298.092,38.193,809,7321,2,2,2,2
1896.449,21298.053,38.187,809,7321,2,2,2,2
1896.48,21298.055,38.19,809,7321,2,2,2,2
1896.491,21298.057,38.192,809,7321,2,2,2,2
1896.424,21298.053,38.19,809,7321,2,2,2,2
1896.48,21298.016,38.193,809,7321,2,2,2,2
1896.382,21298.008,38.188,809,7321,2,2,2,2
1896.476,21298.096,38.193,809,7321,2,2,2,2
1896.475,21298.014,38.194,809,7321,2,2,2,2
1896.424,21298.012,38.192,809,7321,2,2,2,2
1896.496,21298.016,38.195,809,7321,2,2,2,2
1896.383,21298.09,38.188,809,7321,2,2,2,2
1896.449,21298.014,38.189,809,7321,2,2,2,2
1896.383,21298.049,38.188,809,7321,2,2,2,2
1896.449,21298.094,38.187,809,7321,2,2,2,2
1896.491,21298.098,38.192,809,7321,2,2,2,2
1896.419,21298.051,38.19,809,7321,2,2,2,2
1896.413,21298.01,38.19,809,7321,2,2,2,2
1896.41,21298.092,38.191,809,7321,2,2,2,2
1896.471,21298.096,38.19,809,7321,2,2,2,2
1896.408,21298.01,38.189,809,7321,2,2,2,2
1896.433,21298.012,38.188,809,7321,2,2,2,2
1896.394,21298.051,38.19,809,7321,2,2,2,2
1896.444,21298.053,38.187,809,7321,2,2,2,2
1896.438,21298.012,38.188,809,7321,2,2,2,2
1896.486,21298.096,38.192,809,7321,2,2,2,2
1896.44,21298.053,38.192,809,7321,2,2,2,2
1896.446,21298.094,38.192,809,7321,2,2,2,2
1896.394,21298.09,38.189,809,7321,2,2,2,2
1896.404,21298.092,38.187,809,7321,2,2,2,2
1896.443,21298.012,38.188,809,7321,2,2,2,2
1896.429,21298.012,38.192,809,7321,2,2,2,2
1896.49,21298.016,38.193,809,7321,2,2,2,2
1896.459,21298.014,38.191,809,7321,2,2,2,2
1896.461,21298.055,38.192,809,7321,2,2,2,2
1896.378,21298.049,38.188,809,7321,2,2,2,2
1896.43,21298.053,38.19,809,7321,2,2,2,2
1896.435,21298.094,38.189,809,7321,2,2,2,2
1896.465,21298.055,38.189,809,7321,2,2,2,2
1896.404,21298.051,38.19,809,7321,2,2,2,2
1896.392,21298.01,38.189,809,7321,2,2,2,2
1896.399,21298.092,38.191,809,7321,2,2,2,2
1896.496,21298.057,38.19,809,7321,2,2,2,2
1896.399,21298.051,38.189,809,7321,2,2,2,2
1896.475,21298.055,38.191,809,7321,2,2,2,2
1896.379,21298.09,38.19,809,7321,2,2,2,2
1896.43,21298.094,38.19,809,7321,2,2,2,2
1896.465,21298.014,38.193,809,7321,2,2,2,2
1896.377,21298.008,38.189,809,7321,2,2,2,2
1896.42,21298.092,38.19,809,7321,2,2,2,2
1896.46,21298.096,38.19,809,7321,2,2,2,2
1896.496,21298.098,38.192,809,7321,2,2,2,2
1896.44,21298.094,38.191,809,7321,2,2,2,2
1896.466,21298.096,38.191,809,7321,2,2,2,2
1896.398,21298.01,38.189,809,7321,2,2,2,2
1895.811,21298.297,38.168,809,7341,2,2,2,2
1895.784,21298.256,38.168,809,7341,2,2,2,2
1895.824,21298.338,38.167,809,7341,2,2,2,2
1895.78,21298.336,38.164,809,7341,2,2,2,2
1895.834,21298.258,38.169,809,7341,2,2,2,2
1895.793,21298.297,38.169,809,7341,2,2,2,2
1895.848,21298.299,38.169,809,7341,2,2,2,2
1895.829,21298.258,38.169,809,7341,2,2,2,2
1895.792,21298.256,38.17,809,7341,2,2,2,2
1895.849,21298.34,38.166,809,7341,2,2,2,2
1895.83,21298.299,38.169,809,7341,2,2,2,2
1895.831,21298.34,38.168,809,7341,2,2,2,2
1895.769,21298.336,38.167,809,7341,2,2,2,2
1895.787,21298.336,38.167,809,7341,2,2,2,2
1895.853,21298.26,38.169,809,7341,2,2,2,2
1895.765,21298.254,38.167,809,7341,2,2,2,2
1895.822,21298.299,38.166,809,7341,2,2,2,2
1895.86,21298.301,38.168,809,7341,2,2,2,2
1895.821,21298.258,38.168,809,7341,2,2,2,2
1895.76,21298.254,38.169,809,7341,2,2,2,2
1895.761,21298.295,38.169,809,7341,2,2,2,2
1895.798,21298.297,38.167,809,7341,2,2,2,2
1895.865,21298.26,38.169,809,7341,2,2,2,2
1895.765,21298.295,38.164,809,7341,2,2,2,2
1895.841,21298.258,38.17,809,7341,2,2,2,2
1895.861,21298.34,38.167,809,7341,2,2,2,2
1895.799,21298.338,38.167,809,7341,2,2,2,2
1895.797,21298.256,38.169,809,7341,2,2,2,2
1895.872,21298.301,38.168,809,7341,2,2,2,2
1895.757,21298.334,38.168,809,7341,2,2,2,2
1895.859,21298.26,38.169,809,7341,2,2,2,2
1895.774,21298.295,38.168,809,7341,2,2,2,2
1895.868,21298.342,38.168,809,7341,2,2,2,2
1895.815,21298.258,38.168,809,7341,2,2,2,2
1895.817,21298.297,38.168,809,7341,2,2,2,2
1895.842,21298.34,38.166,809,7341,2,2,2,2
1895.754,21298.254,38.169,809,7341,2,2,2,2
1895.802,21298.256,38.166,809,7341,2,2,2,2
1895.793,21298.336,38.167,809,7341,2,2,2,2
1895.778,21298.254,38.167,809,7341,2,2,2,2
1895.812,21298.338,38.167,809,7341,2,2,2,2
1895.854,21298.301,38.168,809,7341,2,2,2,2
1895.779,21298.295,38.167,809,7341,2,2,2,2
1895.806,21298.338,38.167,809,7341,2,2,2,2
1895.772,21298.254,38.168,809,7341,2,2,2,2
1895.836,21298.34,38.166,809,7341,2,2,2,2
1895.867,21298.301,38.169,809,7341,2,2,2,2
1895.805,21298.297,38.168,809,7341,2,2,2,2
1895.846,21298.26,38.168,809,7341,2,2,2,2
1895.75,21298.334,38.167,809,7341,2,2,2,2
1895.854,21298.34,38.167,809,7341,2,2,2,2
1895.819,21298.338,38.168,809,7341,2,2,2,2
1895.835,21298.299,38.167,809,7341,2,2,2,2
1895.809,21298.256,38.167,809,7341,2,2,2,2
1895.763,21298.334,38.168,809,7341,2,2,2,2
1895.754,21298.293,38.166,809,7341,2,2,2,2
1895.871,21298.26,38.169,809,7341,2,2,2,2
1895.842,21298.299,38.169,809,7341,2,2,2,2
1895.775,21298.336,38.167,809,7341,2,2,2,2
1895.785,21298.295,38.166,809,7341,2,2,2,2
1896.176,21298.807,38.177,810,7361,2,2,2,2
1896.155,21298.805,38.179,810,7361,2,2,2,2
1896.153,21298.764,38.177,810,7361,2,2,2,2
1896.208,21298.809,38.175,810,7361,2,2,2,2
1896.208,21298.768,38.18,810,7361,2,2,2,2
1896.204,21298.807,38.179,810,7361,2,2,2,2
1896.227,21298.85,38.18,810,7361,2,2,2,2
1896.229,21298.77,38.177,810,7361,2,2,2,2
1896.205,21298.848,38.178,810,7361,2,2,2,2
1896.138,21298.803,38.178,810,7361,2,2,2,2
1896.166,21298.846,38.176,810,7361,2,2,2,2
1896.164,21298.764,38.176,810,7361,2,2,2,2
1896.202,21298.768,38.176,810,7361,2,2,2,2
1896.166,21298.805,38.178,810,7361,2,2,2,2
1896.142,21298.764,38.177,810,7361,2,2,2,2
1896.225,21298.809,38.18,810,7361,2,2,2,2
1896.139,21298.844,38.175,810,7361,2,2,2,2
1896.175,21298.766,38.176,810,7361,2,2,2,2
1896.136,21298.764,38.175,810,7361,2,2,2,2
1896.131,21298.803,38.172,810,7361,2,2,2,2
1896.171,21298.805,38.177,810,7361,2,2,2,2
1896.197,21298.768,38.178,810,7361,2,2,2,2
1896.131,21298.762,38.176,810,7361,2,2,2,2
1896.172,21298.846,38.176,810,7361,2,2,2,2
1896.193,21298.807,38.179,810,7361,2,2,2,2
1896.232,21298.85,38.178,810,7361,2,2,2,2
1896.133,21298.844,38.175,810,7361,2,2,2,2
1896.236,21298.811,38.179,810,7361,2,2,2,2
1896.234,21298.77,38.177,810,7361,2,2,2,2
1896.199,21298.848,38.177,810,7361,2,2,2,2
1896.198,21298.807,38.179,810,7361,2,2,2,2
1896.187,21298.807,38.178,810,7361,2,2,2,2
1896.22,21298.809,38.178,810,7361,2,2,2,2
1896.218,21298.768,38.178,810,7361,2,2,2,2
1896.224,21298.768,38.178,810,7361,2,2,2,2
1896.245,21298.77,38.178,810,7361,2,2,2,2
1896.16,21298.846,38.174,810,7361,2,2,2,2
1896.158,21298.764,38.177,810,7361,2,2,2,2
1896.246,21298.811,38.177,810,7361,2,2,2,2
1896.21,21298.848,38.178,810,7361,2,2,2,2
1896.221,21298.85,38.178,810,7361,2,2,2,2
1896.142,21298.803,38.174,810,7361,2,2,2,2
1896.154,21298.846,38.172,810,7361,2,2,2,2
1896.213,21298.768,38.179,810,7361,2,2,2,2
1896.128,21298.844,38.176,810,7361,2,2,2,2
1896.148,21298.805,38.175,810,7361,2,2,2,2
1896.125,21298.762,38.176,810,7361,2,2,2,2
1896.182,21298.807,38.177,810,7361,2,2,2,2
1896.215,21298.85,38.177,810,7361,2,2,2,2
1896.17,21298.766,38.177,810,7361,2,2,2,2
1896.24,21298.77,38.178,810,7361,2,2,2,2
1896.159,21298.805,38.176,810,7361,2,2,2,2
1896.143,21298.844,38.173,810,7361,2,2,2,2
1896.237,21298.85,38.179,810,7361,2,2,2,2
1896.187,21298.848,38.174,810,7361,2,2,2,2
1896.186,21298.766,38.176,810,7361,2,2,2,2
1896.183,21298.848,38.178,810,7361,2,2,2,2
1896.18,21298.766,38.176,810,7361,2,2,2,2
1896.244,21298.852,38.182,810,7361,2,2,2,2
1896.178,21298.846,38.179,810,7361,2,2,2,2
1896.247,21298.852,38.176,810,7361,2,2,2,2
1896.148,21298.764,38.178,810,7361,2,2,2,2
1896.23,21298.809,38.177,810,7361,2,2,2,2
1896.194,21298.848,38.177,810,7361,2,2,2,2
1896.15,21298.844,38.176,810,7361,2,2,2,2
1896.191,21298.766,38.177,810,7361,2,2,2,2
1896.213,21298.809,38.174,810,7361,2,2,2,2
1896.241,21298.811,38.179,810,7361,2,2,2,2
1895.928,21299.438,38.17,810,7401,2,2,2,2
1895.958,21299.479,38.172,810,7401,2,2,2,2
1895.905,21299.396,38.173,810,7401,2,2,2,2
1895.963,21299.398,38.173,810,7401,2,2,2,2
1895.906,21299.477,38.172,810,7401,2,2,2,2
1895.893,21299.395,38.172,810,7401,2,2,2,2
1895.951,21299.398,38.172,810,7401,2,2,2,2
1895.953,21299.479,38.173,810,7401,2,2,2,2
1895.969,21299.439,38.172,810,7401,2,2,2,2
1895.888,21299.436,38.172,810,7401,2,2,2,2
1895.911,21299.396,38.172,810,7401,2,2,2,2
1895.912,21299.477,38.172,810,7401,2,2,2,2
1895.975,21299.48,38.172,810,7401,2,2,2,2
1895.974,21299.4,38.172,810,7401,2,2,2,2
1895.883,21299.475,38.172,810,7401,2,2,2,2
1895.953,21299.439,38.173,810,7401,2,2,2,2
1895.911,21299.436,38.172,810,7401,2,2,2,2
1895.986,21299.4,38.172,810,7401,2,2,2,2
1895.982,21299.48,38.173,810,7401,2,2,2,2
1895.876,21299.434,38.172,810,7401,2,2,2,2
1895.986,21299.441,38.172,810,7401,2,2,2,2
1895.922,21299.438,38.169,810,7401,2,2,2,2
1895.922,21299.396,38.171,810,7401,2,2,2,2
1895.947,21299.439,38.173,810,7401,2,2,2,2
1895.946,21299.398,38.174,810,7401,2,2,2,2
1895.924,21299.477,38.173,810,7401,2,2,2,2
1895.881,21299.395,38.172,810,7401,2,2,2,2
1895.947,21299.479,38.172,810,7401,2,2,2,2
1895.888,21299.475,38.171,810,7401,2,2,2,2
1895.998,21299.482,38.173,810,7401,2,2,2,2
1895.905,21299.436,38.171,810,7401,2,2,2,2
1895.928,21299.396,38.171,810,7401,2,2,2,2
1895.9,21299.477,38.171,810,7401,2,2,2,2
1895.935,21299.438,38.172,810,7401,2,2,2,2
1895.979,21299.4,38.171,810,7401,2,2,2,2
1895.992,21299.441,38.172,810,7401,2,2,2,2
1895.9,21299.436,38.172,810,7401,2,2,2,2
1895.916,21299.477,38.167,810,7401,2,2,2,2
1895.964,21299.439,38.172,810,7401,2,2,2,2
1895.893,21299.436,38.17,810,7401,2,2,2,2
1895.934,21299.398,38.171,810,7401,2,2,2,2
1895.939,21299.398,38.169,810,7401,2,2,2,2
1895.964,21299.48,38.171,810,7401,2,2,2,2
1895.969,21299.48,38.171,810,7401,2,2,2,2
1895.957,21299.398,38.172,810,7401,2,2,2,2
1895.997,21299.441,38.169,810,7401,2,2,2,2
1895.894,21299.475,38.171,810,7401,2,2,2,2
1895.929,21299.477,38.171,810,7401,2,2,2,2
1895.968,21299.4,38.171,810,7401,2,2,2,2
1895.986,21299.48,38.17,810,7401,2,2,2,2
1895.958,21299.439,38.171,810,7401,2,2,2,2
1895.981,21299.441,38.172,810,7401,2,2,2,2
1895.882,21299.434,38.171,810,7401,2,2,2,2
1895.917,21299.438,38.171,810,7401,2,2,2,2
1895.875,21299.475,38.169,810,7401,2,2,2,2
1895.991,21299.4,38.171,810,7401,2,2,2,2
1895.973,21299.439,38.168,810,7401,2,2,2,2
1895.915,21299.396,38.169,810,7401,2,2,2,2
1895.94,21299.438,38.171,810,7401,2,2,2,2
1895.935,21299.479,38.172,810,7401,2,2,2,2
1895.993,21299.482,38.173,810,7401,2,2,2,2
1895.996,21299.402,38.17,810,7401,2,2,2,2
1895.886,21299.395,38.17,810,7401,2,2,2,2
1895.899,21299.395,38.171,810,7401,2,2,2,2
1895.94,21299.479,38.17,810,7401,2,2,2,2
1896.375,21300.869,38.166,812,7501,2,2,2,2
1896.313,21300.785,38.165,812,7501,2,2,2,2
1896.282,21300.824,38.162,812,7501,2,2,2,2
1896.283,21300.783,38.166,812,7501,2,2,2,2
1896.319,21300.785,38.169,812,7501,2,2,2,2
1896.339,21300.828,38.164,812,7501,2,2,2,2
1896.267,21300.822,38.162,812,7501,2,2,2,2
1896.329,21300.826,38.165,812,7501,2,2,2,2
1896.354,21300.869,38.164,812,7501,2,2,2,2
1896.292,21300.785,38.165,812,7501,2,2,2,2
1896.329,21300.787,38.169,812,7501,2,2,2,2
1896.349,21300.828,38.166,812,7501,2,2,2,2
1896.288,21300.824,38.165,812,7501,2,2,2,2
1896.329,21300.867,38.165,812,7501,2,2,2,2
1896.348,21300.787,38.165,812,7501,2,2,2,2
1896.289,21300.863,38.166,812,7501,2,2,2,2
1896.268,21300.863,38.164,812,7501,2,2,2,2
1896.267,21300.783,38.165,812,7501,2,2,2,2
1896.323,21300.787,38.165,812,7501,2,2,2,2
1896.256,21300.781,38.164,812,7501,2,2,2,2
1896.298,21300.824,38.163,812,7501,2,2,2,2
1896.36,21300.869,38.166,812,7501,2,2,2,2
1896.319,21300.826,38.166,812,7501,2,2,2,2
1896.257,21300.822,38.164,812,7501,2,2,2,2
1896.298,21300.785,38.166,812,7501,2,2,2,2
1896.258,21300.861,38.164,812,7501,2,2,2,2
1896.302,21300.824,38.158,812,7501,2,2,2,2
1896.359,21300.789,38.166,812,7501,2,2,2,2
1896.318,21300.865,38.162,812,7501,2,2,2,2
1896.299,21300.865,38.165,812,7501,2,2,2,2
1896.359,21300.828,38.162,812,7501,2,2,2,2
